,N,Method,$\hat{\mathbb{P}}$
337,1800.0,SA-ScenarioApprox,0.97499
338,2400.0,SA-ScenarioApprox,0.98389
339,3000.0,SA-ScenarioApprox,0.98667
340,3600.0,SA-ScenarioApprox,0.99033
341,4200.0,SA-ScenarioApprox,0.99166
342,4800.0,SA-ScenarioApprox,0.99043
343,5400.0,SA-ScenarioApprox,0.99136
344,6000.0,SA-ScenarioApprox,0.993
345,6600.0,SA-ScenarioApprox,0.99298
346,7200.0,SA-ScenarioApprox,0.99349
347,7800.0,SA-ScenarioApprox,0.9965
348,1200.0,SA-ScenarioApprox,0.96483
349,1800.0,SA-ScenarioApprox,0.97474
350,2400.0,SA-ScenarioApprox,0.9825
351,3000.0,SA-ScenarioApprox,0.98461
352,3600.0,SA-ScenarioApprox,0.98908
353,4200.0,SA-ScenarioApprox,0.98866
354,4800.0,SA-ScenarioApprox,0.99038
355,5400.0,SA-ScenarioApprox,0.99244
356,6000.0,SA-ScenarioApprox,0.9928
357,6600.0,SA-ScenarioApprox,0.99452
358,7200.0,SA-ScenarioApprox,0.99295
359,7800.0,SA-ScenarioApprox,0.99466
360,1200.0,SA-ScenarioApprox,0.96889
361,1800.0,SA-ScenarioApprox,0.97845
362,2400.0,SA-ScenarioApprox,0.98207
363,3000.0,SA-ScenarioApprox,0.98623
364,3600.0,SA-ScenarioApprox,0.98721
365,4200.0,SA-ScenarioApprox,0.99057
366,4800.0,SA-ScenarioApprox,0.99133
367,5400.0,SA-ScenarioApprox,0.99111
368,6000.0,SA-ScenarioApprox,0.99039
369,6600.0,SA-ScenarioApprox,0.99274
370,7200.0,SA-ScenarioApprox,0.99469
371,7800.0,SA-ScenarioApprox,0.9957
372,1200.0,SA-ScenarioApprox,0.97313
373,1800.0,SA-ScenarioApprox,0.97919
374,2400.0,SA-ScenarioApprox,0.98376
375,3000.0,SA-ScenarioApprox,0.98907
376,3600.0,SA-ScenarioApprox,0.98892
377,4200.0,SA-ScenarioApprox,0.99044
378,4800.0,SA-ScenarioApprox,0.99025
379,5400.0,SA-ScenarioApprox,0.99251
380,6000.0,SA-ScenarioApprox,0.99229
381,6600.0,SA-ScenarioApprox,0.99292
382,7200.0,SA-ScenarioApprox,0.99394
383,7800.0,SA-ScenarioApprox,0.99404
384,1200.0,SA-ScenarioApprox,0.9669
385,1800.0,SA-ScenarioApprox,0.9769
386,2400.0,SA-ScenarioApprox,0.98226
387,3000.0,SA-ScenarioApprox,0.98565
388,3600.0,SA-ScenarioApprox,0.98879
389,4200.0,SA-ScenarioApprox,0.99089
390,4800.0,SA-ScenarioApprox,0.99083
391,5400.0,SA-ScenarioApprox,0.99181
392,6000.0,SA-ScenarioApprox,0.99314
393,6600.0,SA-ScenarioApprox,0.99409
394,7200.0,SA-ScenarioApprox,0.99479
395,7800.0,SA-ScenarioApprox,0.99375
396,1200.0,SA-ScenarioApprox,0.96277
397,1800.0,SA-ScenarioApprox,0.97969
398,2400.0,SA-ScenarioApprox,0.98147
399,3000.0,SA-ScenarioApprox,0.98693
400,3600.0,SA-ScenarioApprox,0.99002
401,4200.0,SA-ScenarioApprox,0.98886
402,4800.0,SA-ScenarioApprox,0.99309
403,5400.0,SA-ScenarioApprox,0.9908
404,6000.0,SA-ScenarioApprox,0.99293
405,6600.0,SA-ScenarioApprox,0.99265
406,7200.0,SA-ScenarioApprox,0.99512
407,7800.0,SA-ScenarioApprox,0.99484
408,1200.0,SA-ScenarioApprox,0.95918
409,1800.0,SA-ScenarioApprox,0.97676
410,2400.0,SA-ScenarioApprox,0.9828
411,3000.0,SA-ScenarioApprox,0.98736
412,3600.0,SA-ScenarioApprox,0.98863
413,4200.0,SA-ScenarioApprox,0.98968
414,4800.0,SA-ScenarioApprox,0.99288
415,5400.0,SA-ScenarioApprox,0.99274
416,6000.0,SA-ScenarioApprox,0.9926
417,6600.0,SA-ScenarioApprox,0.9935
418,7200.0,SA-ScenarioApprox,0.99521
419,7800.0,SA-ScenarioApprox,0.99232
420,1200.0,SA-ScenarioApprox,0.96283
421,1800.0,SA-ScenarioApprox,0.97775
422,2400.0,SA-ScenarioApprox,0.98197
423,3000.0,SA-ScenarioApprox,0.98628
424,3600.0,SA-ScenarioApprox,0.98664
425,4200.0,SA-ScenarioApprox,0.9885
426,4800.0,SA-ScenarioApprox,0.99241
427,5400.0,SA-ScenarioApprox,0.99148
428,6000.0,SA-ScenarioApprox,0.99149
429,6600.0,SA-ScenarioApprox,0.99345
430,7200.0,SA-ScenarioApprox,0.99076
431,7800.0,SA-ScenarioApprox,0.99355
432,1200.0,SA-ScenarioApprox,0.96393
433,1800.0,SA-ScenarioApprox,0.98144
434,2400.0,SA-ScenarioApprox,0.97783
435,3000.0,SA-ScenarioApprox,0.98602
436,3600.0,SA-ScenarioApprox,0.98769
437,4200.0,SA-ScenarioApprox,0.9858
438,4800.0,SA-ScenarioApprox,0.99056
439,5400.0,SA-ScenarioApprox,0.98991
440,6000.0,SA-ScenarioApprox,0.99212
441,6600.0,SA-ScenarioApprox,0.9927
442,7200.0,SA-ScenarioApprox,0.99364
443,7800.0,SA-ScenarioApprox,0.995
444,1200.0,SA-ScenarioApprox,0.9673
445,1800.0,SA-ScenarioApprox,0.97654
446,2400.0,SA-ScenarioApprox,0.98371
447,3000.0,SA-ScenarioApprox,0.9841
448,3600.0,SA-ScenarioApprox,0.99031
449,4200.0,SA-ScenarioApprox,0.9894
450,4800.0,SA-ScenarioApprox,0.99092
451,5400.0,SA-ScenarioApprox,0.99155
452,6000.0,SA-ScenarioApprox,0.99113
453,6600.0,SA-ScenarioApprox,0.99344
454,7200.0,SA-ScenarioApprox,0.99387
455,7800.0,SA-ScenarioApprox,0.99447
456,1200.0,SA-ScenarioApprox,0.96292
457,1800.0,SA-ScenarioApprox,0.98005
458,2400.0,SA-ScenarioApprox,0.98375
459,3000.0,SA-ScenarioApprox,0.98469
460,3600.0,SA-ScenarioApprox,0.98908
461,4200.0,SA-ScenarioApprox,0.99023
462,4800.0,SA-ScenarioApprox,0.99118
463,5400.0,SA-ScenarioApprox,0.99302
464,6000.0,SA-ScenarioApprox,0.99324
465,6600.0,SA-ScenarioApprox,0.9932
466,7200.0,SA-ScenarioApprox,0.99363
467,7800.0,SA-ScenarioApprox,0.99452
468,1200.0,SA-ScenarioApprox,0.96103
469,1800.0,SA-ScenarioApprox,0.97839
470,2400.0,SA-ScenarioApprox,0.98349
471,3000.0,SA-ScenarioApprox,0.9843
472,3600.0,SA-ScenarioApprox,0.98839
473,4200.0,SA-ScenarioApprox,0.98933
474,4800.0,SA-ScenarioApprox,0.99225
475,5400.0,SA-ScenarioApprox,0.99179
476,6000.0,SA-ScenarioApprox,0.99216
477,6600.0,SA-ScenarioApprox,0.99168
478,7200.0,SA-ScenarioApprox,0.99396
479,7800.0,SA-ScenarioApprox,0.99526
480,1200.0,SA-ScenarioApprox,0.96218
481,1800.0,SA-ScenarioApprox,0.97777
482,2400.0,SA-ScenarioApprox,0.97855
483,3000.0,SA-ScenarioApprox,0.98879
484,3600.0,SA-ScenarioApprox,0.98673
485,4200.0,SA-ScenarioApprox,0.98727
486,4800.0,SA-ScenarioApprox,0.99134
487,5400.0,SA-ScenarioApprox,0.9901
488,6000.0,SA-ScenarioApprox,0.99223
489,6600.0,SA-ScenarioApprox,0.99435
490,7200.0,SA-ScenarioApprox,0.99226
491,7800.0,SA-ScenarioApprox,0.99448
492,1200.0,SA-ScenarioApprox,0.95787
493,1800.0,SA-ScenarioApprox,0.97333
494,2400.0,SA-ScenarioApprox,0.98065
495,3000.0,SA-ScenarioApprox,0.98649
496,3600.0,SA-ScenarioApprox,0.98763
497,4200.0,SA-ScenarioApprox,0.98849
498,4800.0,SA-ScenarioApprox,0.99008
499,5400.0,SA-ScenarioApprox,0.99137
500,6000.0,SA-ScenarioApprox,0.99379
501,6600.0,SA-ScenarioApprox,0.99308
502,7200.0,SA-ScenarioApprox,0.99336
503,7800.0,SA-ScenarioApprox,0.99445
504,1200.0,SA-ScenarioApprox,0.96674
505,1800.0,SA-ScenarioApprox,0.97417
506,2400.0,SA-ScenarioApprox,0.98004
507,3000.0,SA-ScenarioApprox,0.98713
508,3600.0,SA-ScenarioApprox,0.98447
509,4200.0,SA-ScenarioApprox,0.98934
510,4800.0,SA-ScenarioApprox,0.98886
511,5400.0,SA-ScenarioApprox,0.99189
512,6000.0,SA-ScenarioApprox,0.99324
513,6600.0,SA-ScenarioApprox,0.99306
514,7200.0,SA-ScenarioApprox,0.99503
515,7800.0,SA-ScenarioApprox,0.99308
516,1200.0,SA-ScenarioApprox,0.95376
517,1800.0,SA-ScenarioApprox,0.97648
518,2400.0,SA-ScenarioApprox,0.98359
519,3000.0,SA-ScenarioApprox,0.98712
520,3600.0,SA-ScenarioApprox,0.98833
521,4200.0,SA-ScenarioApprox,0.98978
522,4800.0,SA-ScenarioApprox,0.99096
523,5400.0,SA-ScenarioApprox,0.99202
524,6000.0,SA-ScenarioApprox,0.99036
525,6600.0,SA-ScenarioApprox,0.99275
526,7200.0,SA-ScenarioApprox,0.99268
527,7800.0,SA-ScenarioApprox,0.99395
528,1200.0,SA-ScenarioApprox,0.96743
529,1800.0,SA-ScenarioApprox,0.97393
530,2400.0,SA-ScenarioApprox,0.97969
531,3000.0,SA-ScenarioApprox,0.98303
532,3600.0,SA-ScenarioApprox,0.98559
533,4200.0,SA-ScenarioApprox,0.98926
534,4800.0,SA-ScenarioApprox,0.99097
535,5400.0,SA-ScenarioApprox,0.99246
536,6000.0,SA-ScenarioApprox,0.9916
537,6600.0,SA-ScenarioApprox,0.99371
538,7200.0,SA-ScenarioApprox,0.99504
539,7800.0,SA-ScenarioApprox,0.99444
540,1200.0,SA-ScenarioApprox,0.96082
541,1800.0,SA-ScenarioApprox,0.97621
542,2400.0,SA-ScenarioApprox,0.98346
543,3000.0,SA-ScenarioApprox,0.98484
544,3600.0,SA-ScenarioApprox,0.98796
545,4200.0,SA-ScenarioApprox,0.99021
546,4800.0,SA-ScenarioApprox,0.99238
547,5400.0,SA-ScenarioApprox,0.99164
548,6000.0,SA-ScenarioApprox,0.99417
549,6600.0,SA-ScenarioApprox,0.99139
550,7200.0,SA-ScenarioApprox,0.99479
551,7800.0,SA-ScenarioApprox,0.99318
552,1200.0,SA-ScenarioApprox,0.96847
553,1800.0,SA-ScenarioApprox,0.97795
554,2400.0,SA-ScenarioApprox,0.98593
555,3000.0,SA-ScenarioApprox,0.98443
556,3600.0,SA-ScenarioApprox,0.98875
557,4200.0,SA-ScenarioApprox,0.99164
558,4800.0,SA-ScenarioApprox,0.99071
559,5400.0,SA-ScenarioApprox,0.99063
560,6000.0,SA-ScenarioApprox,0.99092
561,6600.0,SA-ScenarioApprox,0.99385
562,7200.0,SA-ScenarioApprox,0.9943
563,7800.0,SA-ScenarioApprox,0.9951
564,1200.0,SA-ScenarioApprox,0.96064
565,1800.0,SA-ScenarioApprox,0.97841
566,2400.0,SA-ScenarioApprox,0.97836
567,3000.0,SA-ScenarioApprox,0.98561
568,3600.0,SA-ScenarioApprox,0.98771
569,4200.0,SA-ScenarioApprox,0.9884
570,4800.0,SA-ScenarioApprox,0.98909
571,5400.0,SA-ScenarioApprox,0.99098
572,6000.0,SA-ScenarioApprox,0.99279
573,6600.0,SA-ScenarioApprox,0.99294
574,7200.0,SA-ScenarioApprox,0.99449
575,7800.0,SA-ScenarioApprox,0.9944
576,1200.0,SA-ScenarioApprox,0.96575
577,1800.0,SA-ScenarioApprox,0.97443
578,2400.0,SA-ScenarioApprox,0.9802
579,3000.0,SA-ScenarioApprox,0.98705
580,3600.0,SA-ScenarioApprox,0.98731
581,4200.0,SA-ScenarioApprox,0.98981
582,4800.0,SA-ScenarioApprox,0.99151
583,5400.0,SA-ScenarioApprox,0.99297
584,6000.0,SA-ScenarioApprox,0.99399
585,6600.0,SA-ScenarioApprox,0.99246
586,7200.0,SA-ScenarioApprox,0.99456
587,7800.0,SA-ScenarioApprox,0.99406
588,1200.0,SA-ScenarioApprox,0.96786
589,1800.0,SA-ScenarioApprox,0.97185
590,2400.0,SA-ScenarioApprox,0.98052
591,3000.0,SA-ScenarioApprox,0.98348
592,3600.0,SA-ScenarioApprox,0.98561
593,4200.0,SA-ScenarioApprox,0.98711
594,4800.0,SA-ScenarioApprox,0.99314
595,5400.0,SA-ScenarioApprox,0.9914
596,6000.0,SA-ScenarioApprox,0.99074
597,6600.0,SA-ScenarioApprox,0.99451
598,7200.0,SA-ScenarioApprox,0.99322
599,7800.0,SA-ScenarioApprox,0.99293
600,1200.0,SA-ScenarioApprox,0.97004
601,1800.0,SA-ScenarioApprox,0.9744
602,2400.0,SA-ScenarioApprox,0.9825
603,3000.0,SA-ScenarioApprox,0.98699
604,3600.0,SA-ScenarioApprox,0.98706
605,4200.0,SA-ScenarioApprox,0.9884
606,4800.0,SA-ScenarioApprox,0.99181
607,5400.0,SA-ScenarioApprox,0.99234
608,6000.0,SA-ScenarioApprox,0.99187
609,6600.0,SA-ScenarioApprox,0.99331
610,7200.0,SA-ScenarioApprox,0.99351
611,7800.0,SA-ScenarioApprox,0.99473
612,1200.0,SA-ScenarioApprox,0.9698
613,1800.0,SA-ScenarioApprox,0.97637
614,2400.0,SA-ScenarioApprox,0.98403
615,3000.0,SA-ScenarioApprox,0.98712
616,3600.0,SA-ScenarioApprox,0.98728
617,4200.0,SA-ScenarioApprox,0.99089
618,4800.0,SA-ScenarioApprox,0.99194
619,5400.0,SA-ScenarioApprox,0.99192
620,6000.0,SA-ScenarioApprox,0.99436
621,6600.0,SA-ScenarioApprox,0.99162
622,7200.0,SA-ScenarioApprox,0.99476
623,7800.0,SA-ScenarioApprox,0.99398
624,1200.0,SA-ScenarioApprox,0.97031
625,1800.0,SA-ScenarioApprox,0.97963
626,2400.0,SA-ScenarioApprox,0.98305
627,3000.0,SA-ScenarioApprox,0.98344
628,3600.0,SA-ScenarioApprox,0.98693
629,4200.0,SA-ScenarioApprox,0.99052
630,4800.0,SA-ScenarioApprox,0.99116
631,5400.0,SA-ScenarioApprox,0.99109
632,6000.0,SA-ScenarioApprox,0.99377
633,6600.0,SA-ScenarioApprox,0.99481
634,7200.0,SA-ScenarioApprox,0.99485
635,7800.0,SA-ScenarioApprox,0.99417
636,1200.0,SA-ScenarioApprox,0.96253
637,1800.0,SA-ScenarioApprox,0.97748
638,2400.0,SA-ScenarioApprox,0.98111
639,3000.0,SA-ScenarioApprox,0.98542
640,3600.0,SA-ScenarioApprox,0.98973
641,4200.0,SA-ScenarioApprox,0.99021
642,4800.0,SA-ScenarioApprox,0.99108
643,5400.0,SA-ScenarioApprox,0.99335
644,6000.0,SA-ScenarioApprox,0.99353
645,6600.0,SA-ScenarioApprox,0.9935
646,7200.0,SA-ScenarioApprox,0.9942
647,7800.0,SA-ScenarioApprox,0.99479
648,1200.0,SA-ScenarioApprox,0.96243
649,1800.0,SA-ScenarioApprox,0.98182
650,2400.0,SA-ScenarioApprox,0.98383
651,3000.0,SA-ScenarioApprox,0.98731
652,3600.0,SA-ScenarioApprox,0.98828
653,4200.0,SA-ScenarioApprox,0.98949
654,4800.0,SA-ScenarioApprox,0.99263
655,5400.0,SA-ScenarioApprox,0.9932
656,6000.0,SA-ScenarioApprox,0.99325
657,6600.0,SA-ScenarioApprox,0.9918
658,7200.0,SA-ScenarioApprox,0.99406
659,7800.0,SA-ScenarioApprox,0.99534
660,1200.0,SA-ScenarioApprox,0.95846
661,1800.0,SA-ScenarioApprox,0.973
662,2400.0,SA-ScenarioApprox,0.98194
663,3000.0,SA-ScenarioApprox,0.98026
664,3600.0,SA-ScenarioApprox,0.98709
665,4200.0,SA-ScenarioApprox,0.98743
666,4800.0,SA-ScenarioApprox,0.99307
667,5400.0,SA-ScenarioApprox,0.99306
668,6000.0,SA-ScenarioApprox,0.99317
669,6600.0,SA-ScenarioApprox,0.99286
670,7200.0,SA-ScenarioApprox,0.99526
671,7800.0,SA-ScenarioApprox,0.99593
672,1200.0,SA-ScenarioApprox,0.96745
673,1800.0,SA-ScenarioApprox,0.97424
674,2400.0,SA-ScenarioApprox,0.98064
675,3000.0,SA-ScenarioApprox,0.98446
676,3600.0,SA-ScenarioApprox,0.98822
677,4200.0,SA-ScenarioApprox,0.99217
678,4800.0,SA-ScenarioApprox,0.99049
679,5400.0,SA-ScenarioApprox,0.99395
680,6000.0,SA-ScenarioApprox,0.99309
681,6600.0,SA-ScenarioApprox,0.99326
682,7200.0,SA-ScenarioApprox,0.99386
683,7800.0,SA-ScenarioApprox,0.99425
684,1200.0,SA-ScenarioApprox,0.96679
685,1800.0,SA-ScenarioApprox,0.97481
686,2400.0,SA-ScenarioApprox,0.98108
687,3000.0,SA-ScenarioApprox,0.98768
688,3600.0,SA-ScenarioApprox,0.98706
689,4200.0,SA-ScenarioApprox,0.99068
690,4800.0,SA-ScenarioApprox,0.9902
691,5400.0,SA-ScenarioApprox,0.992
692,6000.0,SA-ScenarioApprox,0.99308
693,6600.0,SA-ScenarioApprox,0.99314
694,7200.0,SA-ScenarioApprox,0.99408
695,7800.0,SA-ScenarioApprox,0.99478
696,1200.0,SA-ScenarioApprox,0.96659
697,1800.0,SA-ScenarioApprox,0.97741
698,2400.0,SA-ScenarioApprox,0.97662
699,3000.0,SA-ScenarioApprox,0.98114
700,3600.0,SA-ScenarioApprox,0.9891
701,4200.0,SA-ScenarioApprox,0.99057
702,4800.0,SA-ScenarioApprox,0.99006
703,5400.0,SA-ScenarioApprox,0.99329
704,6000.0,SA-ScenarioApprox,0.99303
705,6600.0,SA-ScenarioApprox,0.9933
706,7200.0,SA-ScenarioApprox,0.99418
707,7800.0,SA-ScenarioApprox,0.99272
708,1200.0,SA-ScenarioApprox,0.95784
709,1800.0,SA-ScenarioApprox,0.97844
710,2400.0,SA-ScenarioApprox,0.98759
711,3000.0,SA-ScenarioApprox,0.98717
712,3600.0,SA-ScenarioApprox,0.98815
713,4200.0,SA-ScenarioApprox,0.99094
714,4800.0,SA-ScenarioApprox,0.99215
715,5400.0,SA-ScenarioApprox,0.99247
716,6000.0,SA-ScenarioApprox,0.99435
717,6600.0,SA-ScenarioApprox,0.99173
718,7200.0,SA-ScenarioApprox,0.99329
719,7800.0,SA-ScenarioApprox,0.99555
720,1200.0,SA-ScenarioApprox,0.95381
721,1800.0,SA-ScenarioApprox,0.9782
722,2400.0,SA-ScenarioApprox,0.9834
723,3000.0,SA-ScenarioApprox,0.98575
724,3600.0,SA-ScenarioApprox,0.98671
725,4200.0,SA-ScenarioApprox,0.98851
726,4800.0,SA-ScenarioApprox,0.98944
727,5400.0,SA-ScenarioApprox,0.9934
728,6000.0,SA-ScenarioApprox,0.99026
729,6600.0,SA-ScenarioApprox,0.99551
730,7200.0,SA-ScenarioApprox,0.99227
731,7800.0,SA-ScenarioApprox,0.99418
732,1200.0,SA-ScenarioApprox,0.96558
733,1800.0,SA-ScenarioApprox,0.97068
734,2400.0,SA-ScenarioApprox,0.98334
735,3000.0,SA-ScenarioApprox,0.98382
736,3600.0,SA-ScenarioApprox,0.98828
737,4200.0,SA-ScenarioApprox,0.98974
738,4800.0,SA-ScenarioApprox,0.99168
739,5400.0,SA-ScenarioApprox,0.99207
740,6000.0,SA-ScenarioApprox,0.99525
741,6600.0,SA-ScenarioApprox,0.99327
742,7200.0,SA-ScenarioApprox,0.99544
743,7800.0,SA-ScenarioApprox,0.99586
744,1200.0,SA-ScenarioApprox,0.97034
745,1800.0,SA-ScenarioApprox,0.97189
746,2400.0,SA-ScenarioApprox,0.97652
747,3000.0,SA-ScenarioApprox,0.98343
748,3600.0,SA-ScenarioApprox,0.98987
749,4200.0,SA-ScenarioApprox,0.98934
750,4800.0,SA-ScenarioApprox,0.9917
751,5400.0,SA-ScenarioApprox,0.99095
752,6000.0,SA-ScenarioApprox,0.98998
753,6600.0,SA-ScenarioApprox,0.99289
754,7200.0,SA-ScenarioApprox,0.9926
755,7800.0,SA-ScenarioApprox,0.99309
756,1200.0,SA-ScenarioApprox,0.96574
757,1800.0,SA-ScenarioApprox,0.97386
758,2400.0,SA-ScenarioApprox,0.98681
759,3000.0,SA-ScenarioApprox,0.97913
760,3600.0,SA-ScenarioApprox,0.98838
761,4200.0,SA-ScenarioApprox,0.99118
762,4800.0,SA-ScenarioApprox,0.98888
763,5400.0,SA-ScenarioApprox,0.99352
764,6000.0,SA-ScenarioApprox,0.99363
765,6600.0,SA-ScenarioApprox,0.99362
766,7200.0,SA-ScenarioApprox,0.99477
767,7800.0,SA-ScenarioApprox,0.99444
768,1200.0,SA-ScenarioApprox,0.9657
769,1800.0,SA-ScenarioApprox,0.97218
770,2400.0,SA-ScenarioApprox,0.98024
771,3000.0,SA-ScenarioApprox,0.98376
772,3600.0,SA-ScenarioApprox,0.9872
773,4200.0,SA-ScenarioApprox,0.98859
774,4800.0,SA-ScenarioApprox,0.9902
775,5400.0,SA-ScenarioApprox,0.99105
776,6000.0,SA-ScenarioApprox,0.9923
777,6600.0,SA-ScenarioApprox,0.99163
778,7200.0,SA-ScenarioApprox,0.99215
779,7800.0,SA-ScenarioApprox,0.99446
780,1200.0,SA-ScenarioApprox,0.96766
781,1800.0,SA-ScenarioApprox,0.97598
782,2400.0,SA-ScenarioApprox,0.98088
783,3000.0,SA-ScenarioApprox,0.98383
784,3600.0,SA-ScenarioApprox,0.98956
785,4200.0,SA-ScenarioApprox,0.9905
786,4800.0,SA-ScenarioApprox,0.98976
787,5400.0,SA-ScenarioApprox,0.99129
788,6000.0,SA-ScenarioApprox,0.99271
789,6600.0,SA-ScenarioApprox,0.99422
790,7200.0,SA-ScenarioApprox,0.99403
791,7800.0,SA-ScenarioApprox,0.99518
792,1200.0,SA-ScenarioApprox,0.95764
793,1800.0,SA-ScenarioApprox,0.97655
794,2400.0,SA-ScenarioApprox,0.98303
795,3000.0,SA-ScenarioApprox,0.98281
796,3600.0,SA-ScenarioApprox,0.98601
797,4200.0,SA-ScenarioApprox,0.98939
798,4800.0,SA-ScenarioApprox,0.99124
799,5400.0,SA-ScenarioApprox,0.99223
800,6000.0,SA-ScenarioApprox,0.99453
801,6600.0,SA-ScenarioApprox,0.99378
802,7200.0,SA-ScenarioApprox,0.99306
803,7800.0,SA-ScenarioApprox,0.99368
804,1200.0,SA-ScenarioApprox,0.95513
805,1800.0,SA-ScenarioApprox,0.97582
806,2400.0,SA-ScenarioApprox,0.98171
807,3000.0,SA-ScenarioApprox,0.98355
808,3600.0,SA-ScenarioApprox,0.9884
809,4200.0,SA-ScenarioApprox,0.99047
810,4800.0,SA-ScenarioApprox,0.99149
811,5400.0,SA-ScenarioApprox,0.99305
812,6000.0,SA-ScenarioApprox,0.99306
813,6600.0,SA-ScenarioApprox,0.99287
814,7200.0,SA-ScenarioApprox,0.99342
815,7800.0,SA-ScenarioApprox,0.99374
816,1200.0,SA-ScenarioApprox,0.96077
817,1800.0,SA-ScenarioApprox,0.97325
818,2400.0,SA-ScenarioApprox,0.98543
819,3000.0,SA-ScenarioApprox,0.98634
820,3600.0,SA-ScenarioApprox,0.98648
821,4200.0,SA-ScenarioApprox,0.98879
822,4800.0,SA-ScenarioApprox,0.99093
823,5400.0,SA-ScenarioApprox,0.99244
824,6000.0,SA-ScenarioApprox,0.99236
825,6600.0,SA-ScenarioApprox,0.99346
826,7200.0,SA-ScenarioApprox,0.99377
827,7800.0,SA-ScenarioApprox,0.99338
828,1200.0,SA-ScenarioApprox,0.96058
829,1800.0,SA-ScenarioApprox,0.97675
830,2400.0,SA-ScenarioApprox,0.98158
831,3000.0,SA-ScenarioApprox,0.98595
832,3600.0,SA-ScenarioApprox,0.98694
833,4200.0,SA-ScenarioApprox,0.98998
834,4800.0,SA-ScenarioApprox,0.99173
835,5400.0,SA-ScenarioApprox,0.99134
836,6000.0,SA-ScenarioApprox,0.99373
837,6600.0,SA-ScenarioApprox,0.99226
838,7200.0,SA-ScenarioApprox,0.99372
839,7800.0,SA-ScenarioApprox,0.99479
840,1200.0,SA-ScenarioApprox,0.96264
841,1800.0,SA-ScenarioApprox,0.97512
842,2400.0,SA-ScenarioApprox,0.98333
843,3000.0,SA-ScenarioApprox,0.98552
844,3600.0,SA-ScenarioApprox,0.98846
845,4200.0,SA-ScenarioApprox,0.98952
846,4800.0,SA-ScenarioApprox,0.98951
847,5400.0,SA-ScenarioApprox,0.99257
848,6000.0,SA-ScenarioApprox,0.99409
849,6600.0,SA-ScenarioApprox,0.99281
850,7200.0,SA-ScenarioApprox,0.9939
851,7800.0,SA-ScenarioApprox,0.99435
852,1200.0,SA-ScenarioApprox,0.96171
853,1800.0,SA-ScenarioApprox,0.98
854,2400.0,SA-ScenarioApprox,0.98392
855,3000.0,SA-ScenarioApprox,0.98275
856,3600.0,SA-ScenarioApprox,0.98544
857,4200.0,SA-ScenarioApprox,0.99187
858,4800.0,SA-ScenarioApprox,0.99167
859,5400.0,SA-ScenarioApprox,0.98952
860,6000.0,SA-ScenarioApprox,0.99148
861,6600.0,SA-ScenarioApprox,0.99189
862,7200.0,SA-ScenarioApprox,0.99311
863,7800.0,SA-ScenarioApprox,0.9936
864,1200.0,SA-ScenarioApprox,0.95761
865,1800.0,SA-ScenarioApprox,0.97777
866,2400.0,SA-ScenarioApprox,0.98651
867,3000.0,SA-ScenarioApprox,0.9861
868,3600.0,SA-ScenarioApprox,0.98846
869,4200.0,SA-ScenarioApprox,0.98883
870,4800.0,SA-ScenarioApprox,0.99008
871,5400.0,SA-ScenarioApprox,0.99226
872,6000.0,SA-ScenarioApprox,0.99165
873,6600.0,SA-ScenarioApprox,0.99279
874,7200.0,SA-ScenarioApprox,0.99307
875,7800.0,SA-ScenarioApprox,0.99358
876,1200.0,SA-ScenarioApprox,0.96255
877,1800.0,SA-ScenarioApprox,0.9791
878,2400.0,SA-ScenarioApprox,0.97853
879,3000.0,SA-ScenarioApprox,0.98268
880,3600.0,SA-ScenarioApprox,0.98728
881,4200.0,SA-ScenarioApprox,0.9917
882,4800.0,SA-ScenarioApprox,0.99037
883,5400.0,SA-ScenarioApprox,0.99214
884,6000.0,SA-ScenarioApprox,0.99368
885,6600.0,SA-ScenarioApprox,0.99233
886,7200.0,SA-ScenarioApprox,0.99355
887,7800.0,SA-ScenarioApprox,0.99299
888,1200.0,SA-ScenarioApprox,0.96579
889,1800.0,SA-ScenarioApprox,0.98036
890,2400.0,SA-ScenarioApprox,0.98239
891,3000.0,SA-ScenarioApprox,0.9863
892,3600.0,SA-ScenarioApprox,0.98733
893,4200.0,SA-ScenarioApprox,0.98932
894,4800.0,SA-ScenarioApprox,0.99153
895,5400.0,SA-ScenarioApprox,0.99123
896,6000.0,SA-ScenarioApprox,0.99246
897,6600.0,SA-ScenarioApprox,0.99404
898,7200.0,SA-ScenarioApprox,0.99219
899,7800.0,SA-ScenarioApprox,0.99313
900,1200.0,SA-ScenarioApprox,0.96053
901,1800.0,SA-ScenarioApprox,0.97987
902,2400.0,SA-ScenarioApprox,0.98385
903,3000.0,SA-ScenarioApprox,0.98518
904,3600.0,SA-ScenarioApprox,0.98655
905,4200.0,SA-ScenarioApprox,0.99041
906,4800.0,SA-ScenarioApprox,0.99139
907,5400.0,SA-ScenarioApprox,0.99286
908,6000.0,SA-ScenarioApprox,0.99319
909,6600.0,SA-ScenarioApprox,0.99253
910,7200.0,SA-ScenarioApprox,0.99347
911,7800.0,SA-ScenarioApprox,0.99272
912,1200.0,SA-ScenarioApprox,0.96679
913,1800.0,SA-ScenarioApprox,0.97277
914,2400.0,SA-ScenarioApprox,0.98298
915,3000.0,SA-ScenarioApprox,0.98358
916,3600.0,SA-ScenarioApprox,0.98933
917,4200.0,SA-ScenarioApprox,0.99015
918,4800.0,SA-ScenarioApprox,0.99081
